season,episode,title,restaurant,air_date,latitude,longitude,rating,price,state
6,9,All Kinds of Classics,Pine State Biscuits,2009-06-08,45.5202471,-122.6741949,4.5,$,Oregon
6,9,All Kinds of Classics,Pine State Biscuits,2009-06-08,45.5202471,-122.6741949,4.5,$,Oregon
6,10,All Over The Map,Georgia Greek Restaurant & Deli,2009-06-15,47.6038321,-122.3300624,3.5,$$,Washington
6,10,All Over The Map,Los Tacquitos Grill,2009-06-15,33.4484367,-112.0741417,,,Arizona
6,10,All Over The Map,Rocco's Café,2009-06-15,37.7790262,-122.4199061,4.0,$$,California
6,11,Old Time Favorites,Blueplate Lunch Counter & Soda Fountain,2009-06-22,45.5202471,-122.6741949,,,Oregon
6,11,Old Time Favorites,Don's Hilltop Kodiak Grill,2009-06-22,43.6166163,-116.200886,,,Idaho
6,11,Old Time Favorites,La Camoronera Restaurant & Fish Market,2009-06-22,25.7742658,-80.1936589,4.0,$$,Florida
6,12,Comfort Cookin',Dottie's True Blue Café,2009-06-29,37.7790262,-122.4199061,4.0,$$,California
6,12,Comfort Cookin',Over Easy,2009-06-29,33.4484367,-112.0741417,,,Arizona
6,12,Comfort Cookin',Comet Café,2009-06-29,43.0349931,-87.922497,4.0,$$,Wisconsin
6,13,Mama's Cookin',Polka Restaurant & Catering,2009-07-27,34.0536909,-118.2427666,,,California
6,13,Mama's Cookin',Avila's Café,2009-07-27,32.7762719,-96.7968559,,,Texas
6,13,Mama's Cookin',Mama E's,2009-07-27,35.4729886,-97.5170536,,,Oklahoma
7,1,Upper Crust,Bunk Sandwiches,2009-08-03,45.5202471,-122.6741949,,,Oregon
7,1,Upper Crust,Sonny's Famous Steak Hogies,2009-08-03,26.0112014,-80.1494901,4.0,$,Florida
7,1,Upper Crust,The Depot American Diner,2009-08-03,41.8755616,-87.6244212,,,Illinois
7,2,"Burgers, Tacos & Dogs",Lankford Grocery,2009-08-10,29.7589382,-95.3676974,4.0,$,Texas
7,2,"Burgers, Tacos & Dogs",Fab Hot Dogs,2009-08-10,34.2000784,-118.5369884,4.0,$,California
7,2,"Burgers, Tacos & Dogs",Cempazuchi,2009-08-10,43.0349931,-87.922497,,,Wisconsin
7,3,Name That Cook,Rick's Press Room & Grill,2009-08-17,43.6086295,-116.392326,,,Idaho
7,3,Name That Cook,Nic's Grill,2009-08-17,35.4729886,-97.5170536,4.5,$$,Oklahoma
7,3,Name That Cook,Pam's Kitchen,2009-08-17,47.6038321,-122.3300624,4.0,$$,Washington
7,4,Global Grub,Prince Lebanese Grill,2009-08-24,32.701938999999996,-97.10562379033699,4.5,$$,Texas
7,4,Global Grub,Tre Kronor,2009-08-24,41.8755616,-87.6244212,4.0,$$,Illinois
7,4,Global Grub,La Texanita,2009-08-24,38.4404925,-122.7141049,,,California
7,5,Only At This Joint,Podnah's Pit Barbeque,2009-08-31,45.5202471,-122.6741949,4.0,$$,Oregon
7,5,Only At This Joint,Donnie Mac's Trailer Park Cuisine,2009-08-31,43.6166163,-116.200886,,,Idaho
7,5,Only At This Joint,Whale's Rib,2009-08-31,26.318342,-80.0996306,4.0,$$,Florida
7,6,You Picked ‘Em,Eischen's Bar & Grill,2009-09-07,35.7258795,-97.9764411,4.0,$$,Oklahoma
7,6,You Picked ‘Em,Mom's Tamales,2009-09-07,34.0536909,-118.2427666,5.0,,California
7,6,You Picked ‘Em,Kenny & Ziggy's,2009-09-07,29.7589382,-95.3676974,,,Texas
7,7,You Can Say That Again,Tap Tap Haitian Restaurant,2009-10-05,25.7929198,-80.1353006,,,Florida
7,7,You Can Say That Again,Pok Pok,2009-10-05,45.5202471,-122.6741949,4.0,$$,Oregon
7,7,You Can Say That Again,Niko Niko's,2009-10-05,29.7589382,-95.3676974,,,Texas
7,8,"Barbequed, Baked & Brined",Honky Tonk BBQ,2009-10-12,41.8755616,-87.6244212,3.5,$$,Illinois
7,8,"Barbequed, Baked & Brined",Pizzalchik,2009-10-12,43.6166163,-116.200886,,,Idaho
7,8,"Barbequed, Baked & Brined",Lucky's Café,2009-10-12,41.5051613,-81.6934446,4.0,$$,Ohio
7,9,Blast from the Past,Cattlemen's Steakhouse,2009-10-19,35.4729886,-97.5170536,,,Oklahoma
7,9,Blast from the Past,Sam LaGrassa's,2009-10-19,42.3602534,-71.0582912,4.5,$$,Massachusetts
7,9,Blast from the Past,Nickel Diner,2009-10-19,34.0536909,-118.2427666,4.0,$$,California
7,10,Dives Worth a Drive,Parkview Nightclub,2009-10-26,41.5051613,-81.6934446,4.0,$$,Ohio
7,10,Dives Worth a Drive,The Shanty,2009-10-26,42.4286321,-87.9239651,4.0,$$,Illinois
7,10,Dives Worth a Drive,Grover's Bar & Grill,2009-10-26,43.0183913,-78.696697,4.0,$$,New York
7,11,Family Style,Louis Family Restaurant,2009-11-02,41.8239891,-71.4128343,3.5,$,Rhode Island
7,11,Family Style,Café Pita+,2009-11-02,29.7589382,-95.3676974,5.0,$$,Texas
7,11,Family Style,Mambos Café,2009-11-02,34.1469416,-118.2478471,3.5,$$,California
7,12,Diners Times Three,The Little Depot Diner,2009-11-09,42.5278731,-70.9286609,4.5,$,Massachusetts
7,12,Diners Times Three,Santa Cruz Diner,2009-11-09,37.050096,-121.9905908,2.5,$$,California
7,12,Diners Times Three,Santa Cruz Diner,2009-11-09,37.050096,-121.9905908,2.5,$$,California
7,12,Diners Times Three,The Diner,2009-11-09,35.2225717,-97.4394816,4.5,$,Oklahoma
7,13,Legacies,Lake Effect Diner,2009-11-16,42.8867166,-78.8783922,3.5,$$,New York
7,13,Legacies,Lake Effect Diner,2009-11-16,42.8867166,-78.8783922,3.5,$$,New York
7,13,Legacies,Geraci's Restaurant,2009-11-16,41.5051613,-81.6934446,3.5,$$,Ohio
7,13,Legacies,Morin's Hometown Bar & Grill,2009-11-16,41.9438129,-71.2806515,3.5,$$,Massachusetts
8,1,"Burgers, Steaks & Chops",Mr. Bartley's Gourmet Burgers,2009-11-23,42.3750997,-71.1056157,3.5,$$,Massachusetts
8,1,"Burgers, Steaks & Chops",T-Bone Tom's Steakhouse,2009-11-23,29.5427297,-95.0204837,,,Texas
8,1,"Burgers, Steaks & Chops",Tee Off Bar & Grill,2009-11-23,37.7790262,-122.4199061,,,California
8,2,"Pizza, Pork & Paprikash",Pizza Junction,2010-01-11,43.038668,-78.8642034,,,New York
8,2,"Pizza, Pork & Paprikash",Sterle's Slovenian Country House,2010-01-11,41.5051613,-81.6934446,,,Ohio
8,2,"Pizza, Pork & Paprikash",Q Restaurant,2010-01-11,37.7790262,-122.4199061,3.5,$$,California
8,3,"Stacked, Stuffed & Loaded",Bob's Taco Station,2010-01-18,29.5571825,-95.8085623,3.5,$$,Texas
8,3,"Stacked, Stuffed & Loaded",Crazy Burger Café & Juice Bar,2010-01-18,41.4501021,-71.4495005,4.0,$$,Rhode Island
8,3,"Stacked, Stuffed & Loaded",The Oinkster,2010-01-18,34.1366877,-118.2076796,4.0,$$,California
8,3,"Stacked, Stuffed & Loaded",The Oinkster,2010-01-18,34.1366877,-118.2076796,4.0,$$,California
8,4,Triple D Goes Tailgatin',Rudy's Can't Fail Cafe,2010-01-25,37.8314089,-122.2865266,3.5,$$,California
8,4,Triple D Goes Tailgatin',900 Grayson Restaurant,2010-01-25,37.8708393,-122.2728639,,,California
8,4,Triple D Goes Tailgatin',Rick & Ann's Restaurant,2010-01-25,37.8708393,-122.2728639,,,California
8,5,Home And Away,Taste of Peru,2010-02-01,41.8755616,-87.6244212,4.0,$$,Illinois
8,5,Home And Away,Ingrid's Kitchen,2010-02-01,35.4729886,-97.5170536,4.0,$$,Oklahoma
8,5,Home And Away,Blackthorn Restaurant & Pub,2010-02-01,42.8867166,-78.8783922,4.0,$$,New York
8,6,By Request,South 21 Drive-In,2010-02-08,35.2270869,-80.8431268,4.0,$,North Carolina
8,6,By Request,Red Lion Pub & Restaurant,2010-02-08,29.7589382,-95.3676974,,,Texas
8,6,By Request,Melt Bar & Grilled,2010-02-08,41.4819932,-81.7981908,4.0,$$,Ohio
8,7,And The Kicker Is...,Pawley's Front Porch,2010-02-15,34.0007493,-81.0343313,3.5,$$,South Carolina
8,7,And The Kicker Is...,Sophia Restaurant,2010-02-15,42.8867166,-78.8783922,4.5,$,New York
8,7,And The Kicker Is...,Bette's Oceanview Diner,2010-02-15,37.8708393,-122.2728639,4.0,$$,California
8,8,Comfort Food Classics,The Liberty Elm Diner,2010-02-22,41.8239891,-71.4128343,,,Rhode Island
8,8,Comfort Food Classics,Naglee Park Garage,2010-02-22,37.3361905,-121.8905833,3.5,$$,California
8,8,Comfort Food Classics,Dish,2010-02-22,35.2270869,-80.8431268,4.0,$$,North Carolina
8,9,Twists And Traditions,Earl's Drive-In,2010-03-22,42.5681176,-78.4789091,,,New York
8,9,Twists And Traditions,Aldo's Harbor Restaurant,2010-03-22,37.050096,-121.9905908,3.5,$$,California
8,9,Twists And Traditions,Momocho,2010-03-22,41.5051613,-81.6934446,4.0,$$,Ohio
8,10,Fresh And Funky,Dish Café & Catering,2010-03-29,39.5261206,-119.8126581,4.5,$$,Nevada
8,10,Fresh And Funky,Landmark Restaurant,2010-03-29,35.2270869,-80.8431268,3.5,$,North Carolina
8,10,Fresh And Funky,Pier 23 Café,2010-03-29,37.7790262,-122.4199061,,,California
8,11,Triple D Goes Hawaiian,Highway Inn & Ho'okipa Catering,2010-04-05,21.3866667,-158.0091667,,,Hawaii
8,11,Triple D Goes Hawaiian,Hank's Haute Dogs,2010-04-05,21.304547,-157.8556764,4.0,$,Hawaii
8,11,Triple D Goes Hawaiian,Nico's Pier 38,2010-04-05,21.304547,-157.8556764,4.0,$$,Hawaii
8,11,Triple D Goes Hawaiian,Germaine's Luau,2010-04-05,21.3339504,-158.0771853,3.5,$$$$,Hawaii
9,1,Surf ‘n Turf,North End Café,2010-04-27,33.8915985,-118.3951241,4.0,$$,California
9,1,Surf ‘n Turf,Gold ‘N Silver Inn,2010-04-27,39.5261206,-119.8126581,3.5,$$,Nevada
9,1,Surf ‘n Turf,Singleton's Seafood Shack,2010-04-27,30.342165,-81.37037027731958,3.5,$$,Florida
9,2,Homegrown & Homemade,The Farmer's Shed,2010-05-03,33.8986841,-81.275054,,,South Carolina
9,2,Homegrown & Homemade,Poke Stop at Mililana Mauka Llc.,2010-05-03,21.4508308,-158.0095783,,,Hawaii
9,2,Homegrown & Homemade,Mulberry Café,2010-05-03,42.81909025,-78.833717479075,,,New York
9,3,Globetrottin',Louis' Basque Corner,2010-05-10,39.5261206,-119.8126581,4.0,$$,Nevada
9,3,Globetrottin',13 Gypsies,2010-05-10,30.3321838,-81.655651,4.0,$$,Florida
9,3,Globetrottin',Gloria's Café,2010-05-10,34.0536909,-118.2427666,4.0,$$,California
9,4,Bringin' It Home,Café Citti,2010-05-17,38.4138005,-122.5460935,4.0,$$,California
9,4,Bringin' It Home,Cabo Fish Taco,2010-05-17,35.2270869,-80.8431268,4.0,$$,North Carolina
9,4,Bringin' It Home,Murphy's Bar & Grill,2010-05-17,21.304547,-157.8556764,4.0,$$,Hawaii
9,5,Porkapalooza,At Last Café,2010-05-24,33.7690164,-118.1916048,,,California
9,5,Porkapalooza,Virgil's Café,2010-05-24,39.1067078,-84.4826482,,,Kentucky
9,5,Porkapalooza,Martin's Bar-B-Que Joint,2010-05-24,35.9522852,-86.6694413,4.0,$$,Tennessee
9,6,"Grilled, Smoked & Sauced",Terry's Turf Club,2010-05-31,39.1014537,-84.5124602,4.0,$$,Ohio
9,6,"Grilled, Smoked & Sauced",Terry's Turf Club,2010-05-31,39.1014537,-84.5124602,4.0,$$,Ohio
9,6,"Grilled, Smoked & Sauced",Schellville Grille,2010-05-31,38.5110803,-122.8473388,3.5,$$,California
9,6,"Grilled, Smoked & Sauced",Jake's Good Eats,2010-05-31,35.2270869,-80.8431268,3.5,$$,North Carolina
9,7,Comfort Food With Attitude,Jax At The Trax,2010-06-07,39.327962,-120.1832533,3.5,$$,California
9,7,Comfort Food With Attitude,Culhane's Irish Pub,2010-06-07,30.342165,-81.37037027731958,4.5,$$,Florida
9,7,Comfort Food With Attitude,Blue Ash Chili Restaurant,2010-06-07,39.1014537,-84.5124602,4.5,$,Ohio
9,8,Fast Food Their Way,Don Chow Tacos,2010-06-21,34.0536909,-118.2427666,,,California
9,8,Fast Food Their Way,Don Chow Tacos,2010-06-21,34.0536909,-118.2427666,,,California
9,8,Fast Food Their Way,Rainbow Drive-In,2010-06-21,21.304547,-157.8556764,4.0,$,Hawaii
9,8,Fast Food Their Way,Rainbow Drive-In,2010-06-21,21.304547,-157.8556764,4.0,$,Hawaii
9,8,Fast Food Their Way,Northern Waters Smokehaus,2010-06-21,46.7729322,-92.1251218,4.5,$$,Minnesota
9,9,Farm To Table,Blackwater Grill,2010-06-28,31.2182863,-81.3612077,3.5,$$,Georgia
9,9,Farm To Table,Comet Ping Pong,2010-06-28,38.8948932,-77.0365529,3.5,$$,DC
9,9,Farm To Table,Wallace Station,2010-06-28,38.052576,-84.7299464,,,Kentucky
9,10,Kansas City Barbeque Tour,Smokin' Guns BBQ,2010-07-12,39.1432057,-94.5733988,3.5,$$,Missouri
9,10,Kansas City Barbeque Tour,RJ's Bob-Be-Que Shack,2010-07-12,39.0277832,-94.6557914,3.5,$$,Kansas
9,10,Kansas City Barbeque Tour,Johnny's Bar-B-Q,2010-07-12,39.0277832,-94.6557914,,,Kansas
9,10,Kansas City Barbeque Tour,Woodyard Bar-B-Que,2010-07-12,39.1134562,-94.626497,4.0,$$,Kansas
9,11,Burgers ‘n More,Swagger Fine Spirits & Food,2010-07-19,39.100105,-94.5781416,,,Missouri
9,11,Burgers ‘n More,Burger Me!,2010-07-19,39.327962,-120.1832533,4.0,$$,California
9,11,Burgers ‘n More,Athens Family Restaurant,2010-07-19,36.1622296,-86.7743531,4.0,$$,Tennessee
9,12,You Called It,Paul's Coffee Shop,2010-07-26,33.7038145,-117.9627349,3.5,$$,California
9,12,You Called It,Paul's Coffee Shop,2010-07-26,33.7038145,-117.9627349,3.5,$$,California
9,12,You Called It,Rick's White Light Diner,2010-07-26,38.2009055,-84.8732836,4.0,$$,Kentucky
9,12,You Called It,Rick's White Light Diner,2010-07-26,38.2009055,-84.8732836,4.0,$$,Kentucky
9,12,You Called It,Gordy's Hi-Hat,2010-07-26,46.7216102,-92.4593566,,,Minnesota
9,13,Old Time Attitude,Arnold's Country Kitchen,2010-08-09,36.1622296,-86.7743531,4.5,$$,Tennessee
9,13,Old Time Attitude,Southern Soul Barbeque,2010-08-09,31.2182863,-81.3612077,4.5,$$,Georgia
9,13,Old Time Attitude,Maine Diner,2010-08-09,43.322181,-70.580978,4.0,$$,Maine
10,1,Family Joints,Kramarczuk's,2010-08-30,44.9772995,-93.2654692,,,Minnesota
10,1,Family Joints,Happy Gillis Café & Hangout,2010-08-30,39.100105,-94.5781416,4.5,$$,Missouri
10,1,Family Joints,Hillbilly Hot Dogs,2010-08-30,38.5064731,-82.2984823,4.5,$$,West Virginia
10,1,Family Joints,Hillbilly Hot Dogs,2010-08-30,38.5064731,-82.2984823,4.5,$$,West Virginia
10,2,Tried and True,Mama Cozza's,2010-09-09,33.8347516,-117.911732,3.0,$$,California
10,2,Tried and True,Tune In Restaurant,2010-09-09,38.8948932,-77.0365529,,,DC
10,2,Tried and True,Bob's Clam Hut,2010-09-09,43.088448,-70.736847,4.0,$$,Maine
10,2,Tried and True,Bob's Clam Hut,2010-09-09,43.088448,-70.736847,4.0,$$,Maine
10,3,Timeless,Greek Corner Restaurant,2010-09-13,42.3750997,-71.1056157,4.0,$$,Massachusetts
10,3,Timeless,Bro's Cajun Cuisine,2010-09-13,36.1622296,-86.7743531,3.5,$$,Tennessee
10,3,Timeless,The General Store,2010-09-13,38.9959461,-77.0276231,4.0,$$,Maryland
10,4,You Found ‘Em,Parkette Drive In,2010-09-20,38.0464066,-84.4970393,3.5,$,Kentucky
10,4,You Found ‘Em,Metro Diner,2010-09-20,30.3321838,-81.655651,4.5,$$,Florida
10,4,You Found ‘Em,Al's Breakfast,2010-09-20,44.9772995,-93.2654692,4.0,$$,Minnesota
10,4,You Found ‘Em,Al's Breakfast,2010-09-20,44.9772995,-93.2654692,4.0,$$,Minnesota
10,4,You Found ‘Em,Al's Breakfast,2010-09-20,44.9772995,-93.2654692,4.0,$$,Minnesota
10,5,"Wings, Dogs and Claws",The Lobster Shanty,2010-09-27,42.5195292,-70.8967226,3.5,$$,Massachusetts
10,5,"Wings, Dogs and Claws",The Brick,2010-09-27,39.100105,-94.5781416,4.0,$,Missouri
10,5,"Wings, Dogs and Claws",Oohh's & Aahh's Gourmet Deli,2010-09-27,38.8948932,-77.0365529,,,DC
10,6,Sauced and Spiced,J.J. McBrewster's,2010-10-04,38.0464066,-84.4970393,,,Kentucky
10,6,Sauced and Spiced,At Sara's Table Chester Creek Café,2010-10-04,46.7729322,-92.1251218,4.0,$$,Minnesota
10,6,Sauced and Spiced,Café Rakka,2010-10-04,36.3049177,-86.621443,4.5,$$,Tennessee
10,7,Made to Order,Rino's Place,2010-10-25,42.3750973,-71.0392173,4.0,$$,Massachusetts
10,7,Made to Order,The Blue Door Pub,2010-10-25,44.9504037,-93.1015026,,,Minnesota
10,7,Made to Order,Bay Way Diner,2010-10-25,40.6220478,-74.2445902,,,New Jersey
10,7,Made to Order,Bay Way Diner,2010-10-25,40.6220478,-74.2445902,,,New Jersey
10,8,"Fresh, Filled and Fried",Chaps Coffee Co.,2010-11-01,47.6579425,-117.4212265,4.0,$$,Washington
10,8,"Fresh, Filled and Fried",Good Dog Bar & Restaurant,2010-11-01,39.9527237,-75.1635262,,,Pennsylvania
10,8,"Fresh, Filled and Fried",Porthole Restaurant,2010-11-01,43.6610277,-70.2548596,3.5,$$,Maine
10,9,Gone Global,LaCaraquena,2010-11-08,38.882334,-77.1710914,,,Virginia
10,9,Gone Global,Savarino's Cucina,2010-11-08,36.1622296,-86.7743531,,,Tennessee
10,9,Gone Global,Brats Brothers,2010-11-08,34.1508718,-118.4489865,,,California
10,10,A Triple D Thanksgiving,George's Place,2010-11-15,39.1765386,-74.8012119,4.0,$$,New Jersey
10,10,A Triple D Thanksgiving,Becky's Diner,2010-11-15,43.6610277,-70.2548596,4.0,$$,Maine
10,10,A Triple D Thanksgiving,Sammy's Food Service & Deli,2010-11-15,29.9499323,-90.0701156,4.0,$$,Louisiana
10,11,Sweet ‘n Savory,Meal Ticket,2010-11-26,37.8708393,-122.2728639,,,California
10,11,Sweet ‘n Savory,Metro 29 Diner,2010-11-26,38.8903961,-77.0841585,3.0,$$,Virginia
10,11,Sweet ‘n Savory,Duluth Grill,2010-11-26,46.7729322,-92.1251218,4.5,$$,Minnesota
10,12,Wings ‘n Things,10th Avenue Burrito,2010-12-13,40.1784471,-74.0218037,3.0,$$,New Jersey
10,12,Wings ‘n Things,Capone's Pub,2010-12-13,47.6742994,-116.7811531,4.0,$$,Idaho
10,12,Wings ‘n Things,Jamaicaway,2010-12-13,36.1622296,-86.7743531,,,Tennessee
10,13,Sandwiches Plus,Elk Public House,2010-12-18,47.6579425,-117.4212265,4.0,$$,Washington
10,13,Sandwiches Plus,Colossal Café,2010-12-18,44.9772995,-93.2654692,4.0,$$,Minnesota
10,13,Sandwiches Plus,Maui's Dog House,2010-12-18,38.9917797,-74.8148894,3.5,$,New Jersey
11,1,From Pork to Tofu,Tortilla Café,2011-01-03,38.8948932,-77.0365529,4.0,$,DC
11,1,From Pork to Tofu,Memphis Taproom,2011-01-03,39.9527237,-75.1635262,4.0,$$,Pennsylvania
11,1,From Pork to Tofu,The Golden Bear,2011-01-03,38.5815719,-121.4943996,4.0,$$,California
11,2,"Po'' Boys, Pasta & Pork",Mahoney's Po-Boy Shop,2011-01-10,29.9499323,-90.0701156,,,Louisiana
11,2,"Po'' Boys, Pasta & Pork",Hill's Restaurant & Lounge,2011-01-10,47.6579425,-117.4212265,,,Washington
11,2,"Po'' Boys, Pasta & Pork",Q Fanatic BBQ,2011-01-10,45.1888539,-93.3974538,4.0,$$,Minnesota
11,3,Funky Finds,Sage General Store,2011-01-17,40.7498243,-73.7976337,,,New York
11,3,Funky Finds,Quahog's Seafood Shack,2011-01-17,39.0509468,-74.7579418,3.5,$$,New Jersey
11,3,Funky Finds,W.O.W. – Worth Our Weight,2011-01-17,38.4404925,-122.7141049,,,California
11,4,Quirky Classics,Louie & The Red Head Lady,2011-01-24,30.3582305,-90.0657477,,,Louisiana
11,4,Quirky Classics,Honey's Sit-N-Eat,2011-01-24,39.9527237,-75.1635262,4.0,$$,Pennsylvania
11,4,Quirky Classics,Picabu Neighborhood Bistro,2011-01-24,47.6579425,-117.4212265,,,Washington
11,5,A Little Twisted,The Pit Stop,2011-01-31,40.652246000000005,-73.55127940021693,3.0,$$,New York
11,5,A Little Twisted,Gatsby's Diner,2011-01-31,38.5815719,-121.4943996,,,California
11,5,A Little Twisted,Anchor Bar,2011-01-31,46.7207737,-92.1040796,4.0,$,Wisconsin
11,6,Signature Sandwiches,La Pines Café,2011-02-07,30.2751945,-89.7811745,4.0,$,Louisiana
11,6,Signature Sandwiches,Steuben's Food Service,2011-02-07,39.7392364,-104.9848623,,,Colorado
11,6,Signature Sandwiches,3 Sisters Café,2011-02-07,39.7683331,-86.1583502,4.0,$$,Indiana
11,7,Favorites With A Twist,Jimmy's Down the Street,2011-02-28,47.6742994,-116.7811531,4.5,$$,Idaho
11,7,Favorites With A Twist,Aunt Mary's Café,2011-02-28,37.8044557,-122.2713563,4.0,$$,California
11,7,Favorites With A Twist,Corey's Catsup & Mustard,2011-02-28,41.78126995,-72.53062934076323,,,Connecticut
11,8,Soup & Sandwiches,Pineville Tavern,2011-03-07,40.2962183,-75.0057242,3.0,$$,Pennsylvania
11,8,Soup & Sandwiches,Indy's Historic Steer-In Restaurant,2011-03-07,39.7683331,-86.1583502,4.0,$,Indiana
11,8,Soup & Sandwiches,Dad's Kitchen,2011-03-07,38.5815719,-121.4943996,4.0,$$,California
11,9,From Crepes to Kreplach,Ben's Best Deli,2011-03-14,40.7498243,-73.7976337,,,New York
11,9,From Crepes to Kreplach,Foolish Craig's Café,2011-03-14,40.0149856,-105.2705456,4.0,$$,Colorado
11,9,From Crepes to Kreplach,Waddell's Pub & Grille,2011-03-14,47.6579425,-117.4212265,3.5,$$,Washington
11,10,Fully Loaded,Katie's Restaurant,2011-03-21,29.9499323,-90.0701156,4.0,$$,Louisiana
11,10,Fully Loaded,Jersey Café,2011-03-21,39.9788017,-86.1189257,,,Indiana
11,10,Fully Loaded,Merritt Canteen Inc.,2011-03-21,41.1670412,-73.2048348,4.0,$,Connecticut
11,11,From Mozz to Matzo Balls,Sunflower Café,2011-03-28,38.5110803,-122.8473388,4.0,$$,California
11,11,From Mozz to Matzo Balls,Hildebrandt's,2011-03-28,40.75649,-73.6448513,3.5,$$,New York
11,11,From Mozz to Matzo Balls,The Bagel Delicatessen & Restaurant,2011-03-28,39.7392364,-104.9848623,,,Colorado
11,11,From Mozz to Matzo Balls,The Bagel Delicatessen & Restaurant,2011-03-28,39.7392364,-104.9848623,,,Colorado
11,12,Signature Twists,The Barking Dog,2011-04-04,39.7683331,-86.1583502,,,Indiana
11,12,Signature Twists,Putah Creek Café,2011-04-04,38.5249065,-121.9708017,3.5,$$,California
11,12,Signature Twists,The Old Coffee Pot Restaurant,2011-04-04,29.9499323,-90.0701156,3.5,$$,Louisiana
11,13,Porktastic,Jimtown Store,2011-04-11,38.6298355,-122.85900211842106,4.0,$$,California
11,13,Porktastic,Dough Pizzeria Napoletana,2011-04-11,29.4246002,-98.4951405,4.0,$$,Texas
11,13,Porktastic,Dough Pizzeria Napoletana,2011-04-11,29.4246002,-98.4951405,4.0,$$,Texas
11,13,Porktastic,Sam's No. 3,2011-04-11,39.7392364,-104.9848623,4.0,$$,Colorado
12,1,Bar Food and Bon Bons,The Sparrow Tavern,2011-05-09,40.7498243,-73.7976337,4.0,$$,New York
12,1,Bar Food and Bon Bons,Catelli's,2011-05-09,38.707687,-122.9024964,4.5,$$,California
12,1,Bar Food and Bon Bons,Zest,2011-05-09,39.7683331,-86.1583502,,,Indiana
12,2,From Kraut to Couscous,Lauer-Krauts,2011-05-16,39.90699075,-104.83740644981583,4.5,$,Colorado
12,2,From Kraut to Couscous,Moroccan Bites,2011-05-16,29.4246002,-98.4951405,4.0,$$,Texas
12,2,From Kraut to Couscous,California Tacos To Go,2011-05-16,27.9477595,-82.458444,4.0,$,Florida
12,3,You Can Only Get It Here,HRD Coffee Shop,2011-05-23,37.7790262,-122.4199061,,,California
12,3,You Can Only Get It Here,The Tamale Place,2011-05-23,39.7683331,-86.1583502,4.5,$,Indiana
12,3,You Can Only Get It Here,Garifuna Flava,2011-05-23,41.8755616,-87.6244212,4.5,$$,Illinois
12,4,Grillin' and Smokin',Bun ‘N Barrel,2011-09-12,29.4246002,-98.4951405,3.5,$,Texas
12,4,Grillin' and Smokin',Tocabe American Indian Eatery,2011-09-12,39.7392364,-104.9848623,4.5,$,Colorado
12,4,Grillin' and Smokin',Tocabe American Indian Eatery,2011-09-12,39.7392364,-104.9848623,4.5,$,Colorado
12,4,Grillin' and Smokin',Munch's Restaurant & Sundries,2011-09-12,27.7703796,-82.6695085,,,Florida
12,5,Southern Flavor,Broken Record,2011-09-19,37.7790262,-122.4199061,4.0,$,California
12,5,Southern Flavor,Bang!,2011-09-19,39.7392364,-104.9848623,,,Colorado
12,5,Southern Flavor,Jose's Real Cuban Food,2011-09-19,27.4989278,-82.5748194,,,Florida
12,6,Gettin' Fresh,The Sink,2011-09-26,40.0149856,-105.2705456,3.5,$$,Colorado
12,6,Gettin' Fresh,Nana Organic,2011-09-26,41.8755616,-87.6244212,,,Illinois
12,6,Gettin' Fresh,Get Fresh Café,2011-09-26,36.8462923,-76.2929252,,,Virginia
12,7,Homemade & Homebrewed,Tampa Bay Brewing Co.,2011-10-03,27.9477595,-82.458444,4.0,$$,Florida
12,7,Homemade & Homebrewed,Zydeco's,2011-10-03,39.6128243,-86.37416,4.0,$$,Indiana
12,7,Homemade & Homebrewed,Zydeco's,2011-10-03,39.6128243,-86.37416,4.0,$$,Indiana
12,7,Homemade & Homebrewed,Chilam Balam,2011-10-03,41.8755616,-87.6244212,3.5,$$,Illinois
12,8,Latin Street Food,Irazu,2011-10-10,41.8755616,-87.6244212,,,Illinois
12,8,Latin Street Food,Beto's Comida Latina,2011-10-10,29.4246002,-98.4951405,,,Texas
12,8,Latin Street Food,Tortilleria Nixtamal,2011-10-10,40.7498243,-73.7976337,4.0,,New York
12,9,Slammin' Sammies,Taco Taco Mexican Restaurant,2011-10-17,29.4246002,-98.4951405,4.5,$,Texas
12,9,Slammin' Sammies,Whitner's Barbeque,2011-10-17,36.8529841,-75.9774183,3.5,$$,Virginia
12,9,Slammin' Sammies,DMK Burger Bar,2011-10-17,41.8755616,-87.6244212,4.0,$$,Illinois
12,10,Global Comfort,Rigoletto Italian Bakery & Café,2011-10-24,36.8529841,-75.9774183,4.0,$$,Virginia
12,10,Global Comfort,Rigoletto Italian Bakery & Café,2011-10-24,36.8529841,-75.9774183,4.0,$$,Virginia
12,10,Global Comfort,Chuck's Southern Comforts Café,2011-10-24,41.741406,-87.7686078,4.0,$$,Illinois
12,10,Global Comfort,El Bohio,2011-10-24,29.4246002,-98.4951405,,,Texas
12,11,"Breakfast, Lunch & Dinner",Magnolia Pancake Haus,2011-10-31,29.4246002,-98.4951405,4.5,$$,Texas
12,11,"Breakfast, Lunch & Dinner",Taco Bus,2011-10-31,27.9477595,-82.458444,3.5,$,Florida
12,11,"Breakfast, Lunch & Dinner",Beach Pub,2011-10-31,36.8529841,-75.9774183,3.0,$$,Virginia
